Y1,Y2,Source,Path,Station,Type,logTempSc,logPressureSc,lRange,W,C2N,HOB
1.365638442,-0.684782264,HRR-5,HRR-42,RD18,2,0.055710607,-0.164916542,10.16527665,10.72070772,0.693147181,0.5
2.025190646,-0.583844446,HRR-5,HRR-43,CTS04A,2,0.055710607,-0.164916542,10.18571628,10.72070772,0.693147181,0.5
1.380176213,-0.694147681,HRR-5,HRR-44,RD19,2,0.055710607,-0.164916542,10.2079901,10.72070772,0.693147181,0.5
1.219158382,-0.647313764,HRR-5,HRR-45,RD02,2,0.055710607,-0.164916542,10.24239795,10.72070772,0.693147181,0.5
1.146557499,-0.434868172,HRR-5,HRR-46,RD03,2,0.055710607,-0.164916542,10.30714219,10.72070772,0.693147181,0.5
0.832050102,-0.673148494,HRR-5,HRR-47,RD04,2,0.055710607,-0.164916542,10.36807001,10.72070772,0.693147181,0.5
4.133270747,-1.506430162,HRR-5,HRR-5,1S12,2,0.055710607,-0.164916542,8.107839878,10.72070772,0.693147181,0.5
4.641243584,-1.279954325,HRR-5,HRR-5,1S12,2,0.055710607,-0.164916542,8.107839878,10.72070772,0.693147181,0.5
3.982154679,-1.609437912,HRR-5,HRR-6,S14A,2,0.055710607,-0.164916542,8.494953735,10.72070772,0.693147181,0.5
4.026571267,-1.579636421,HRR-5,HRR-6,S14B,2,0.055710607,-0.164916542,8.494953735,10.72070772,0.693147181,0.5
3.670702118,-1.375156617,HRR-5,HRR-7,1S09,2,0.055710607,-0.164916542,8.654919826,10.72070772,0.693147181,0.5
4.262463079,-1.1858055,HRR-5,HRR-7,1S09,2,0.055710607,-0.164916542,8.654919826,10.72070772,0.693147181,0.5
3.22060853,-1.135224407,HRR-5,HRR-8,1S08,2,0.055710607,-0.164916542,8.903195728,10.72070772,0.693147181,0.5
3.829785146,-0.99452258,HRR-5,HRR-8,1S08,2,0.055710607,-0.164916542,8.903195728,10.72070772,0.693147181,0.5
3.266557139,-1.347843175,HRR-5,HRR-9,NW70,2,0.055710607,-0.164916542,9.076938607,10.72070772,0.693147181,0.5
4.434867392,-3.200299439,HTA-1,HTA-1,HT.L3,1,-0.041364676,-0.215279171,5.101969113,5.342429941,0.693147181,4.8
4.502124205,-3.157365394,HTA-1,HTA-1,HT.L3,1,-0.041364676,-0.215279171,5.101969113,5.342429941,0.693147181,4.8
1.539551803,-2.385423371,HTA-1,HTA-10,HT.N,1,-0.041364676,-0.215279171,7.402091448,5.342429941,0.693147181,4.8
0.992821955,-2.276917346,HTA-1,HTA-11,HT.S,1,-0.041364676,-0.215279171,7.790302995,5.342429941,0.693147181,4.8
1.179340673,-2.453989547,HTA-1,HTA-12,HT.W3,1,-0.041364676,-0.215279171,7.836707342,5.342429941,0.693147181,4.8
1.361080982,-2.251891979,HTA-1,HTA-13,2HT.N,1,-0.041364676,-0.215279171,7.861918037,5.342429941,0.693147181,4.8
3.94125968,-3.068302966,HTA-1,HTA-2,HT.L4,1,-0.041364676,-0.215279171,5.575734105,5.342429941,0.693147181,4.8
3.383813991,-2.771789042,HTA-1,HTA-4,HT.U,1,-0.041364676,-0.215279171,6.277658378,5.342429941,0.693147181,4.8
3.110521335,-2.915074371,HTA-1,HTA-6,2HT.U,1,-0.041364676,-0.215279171,6.340865683,5.342429941,0.693147181,4.8
2.86734847,-2.929944533,HTA-1,HTA-7,HT.L6,1,-0.041364676,-0.215279171,6.633528863,5.342429941,0.693147181,4.8
3.093673312,-2.899513416,HTA-1,HTA-7,HT.L6,1,-0.041364676,-0.215279171,6.633528863,5.342429941,0.693147181,4.8
2.566468439,-2.922481812,HTA-1,HTA-8,HT.L7,1,-0.041364676,-0.215279171,6.910260319,5.342429941,0.693147181,4.8
2.825105837,-2.818423259,HTA-1,HTA-8,HT.L7,1,-0.041364676,-0.215279171,6.910260319,5.342429941,0.693147181,4.8
2.420825234,-2.711305494,HTA-1,HTA-9,HT.L8,1,-0.041364676,-0.215279171,7.130399749,5.342429941,0.693147181,4.8
4.360834542,-3.055482278,HTA-2,HTA-1,1HT.L3,1,-0.044155089,-0.214055929,5.101969113,5.342429941,0.693147181,2.6
4.395669676,-3.043949178,HTA-2,HTA-1,1HT.L3,1,-0.044155089,-0.214055929,5.101969113,5.342429941,0.693147181,2.6
1.509819196,-2.378926326,HTA-2,HTA-10,HT.NE1,1,-0.044155089,-0.214055929,7.402091448,5.342429941,0.693147181,2.6
0.903126941,-2.288682188,HTA-2,HTA-11,HT.SE2,1,-0.044155089,-0.214055929,7.790302995,5.342429941,0.693147181,2.6
1.146291835,-2.319731252,HTA-2,HTA-12,1HT.W3,1,-0.044155089,-0.214055929,7.836707342,5.342429941,0.693147181,2.6
1.298076686,-2.175952442,HTA-2,HTA-13,HT.NE2,1,-0.044155089,-0.214055929,7.861918037,5.342429941,0.693147181,2.6
3.83564853,-3.012878432,HTA-2,HTA-2,1HT.L4,1,-0.044155089,-0.214055929,5.575734105,5.342429941,0.693147181,2.6
3.276419403,-2.737221578,HTA-2,HTA-4,HT.UC3,1,-0.044155089,-0.214055929,6.277658378,5.342429941,0.693147181,2.6
3.051979165,-2.739540868,HTA-2,HTA-6,HT.UC4,1,-0.044155089,-0.214055929,6.340865683,5.342429941,0.693147181,2.6
2.754211428,-2.67800608,HTA-2,HTA-7,1HT.L6,1,-0.044155089,-0.214055929,6.633528863,5.342429941,0.693147181,2.6
2.914411161,-2.661405193,HTA-2,HTA-7,1HT.L6,1,-0.044155089,-0.214055929,6.633528863,5.342429941,0.693147181,2.6
2.55966108,-2.650725134,HTA-2,HTA-8,1HT.L7,1,-0.044155089,-0.214055929,6.910260319,5.342429941,0.693147181,2.6
2.648033675,-2.6234793,HTA-2,HTA-8,1HT.L7,1,-0.044155089,-0.214055929,6.910260319,5.342429941,0.693147181,2.6
2.273822992,-2.528858537,HTA-2,HTA-9,1HT.L8,1,-0.044155089,-0.214055929,7.130399749,5.342429941,0.693147181,2.6
4.21067872,-3.153556359,HTA-3,HTA-1,HT.L3,1,-0.051037479,-0.220187156,5.116182514,5.342429941,0.693147181,0.6
4.094282966,-3.013774475,HTA-3,HTA-1,HT.L3,1,-0.051037479,-0.220187156,5.116182514,5.342429941,0.693147181,0.6
1.491816036,-2.78304318,HTA-3,HTA-10,HT.NE1,1,-0.051037479,-0.220187156,7.404003015,5.342429941,0.693147181,0.6
0.304386418,-2.292139835,HTA-3,HTA-11,HT.SE2,1,-0.051037479,-0.220187156,7.789927709,5.342429941,0.693147181,0.6
1.22263089,-2.361804453,HTA-3,HTA-12,HT.W3,1,-0.051037479,-0.220187156,7.836791836,5.342429941,0.693147181,0.6
1.281092542,-2.652142569,HTA-3,HTA-13,HT.NE2,1,-0.051037479,-0.220187156,7.863212335,5.342429941,0.693147181,0.6
0.989010627,-2.537042404,HTA-3,HTA-14,HT.NE3,1,-0.051037479,-0.220187156,8.174738686,5.342429941,0.693147181,0.6
-0.337715527,-2.280823601,HTA-3,HTA-15,HT.NE4,1,-0.051037479,-0.220187156,8.434005671,5.342429941,0.693147181,0.6
3.803455369,-2.957473561,HTA-3,HTA-2,HT.L4,1,-0.051037479,-0.220187156,5.58444436,5.342429941,0.693147181,0.6
3.637222049,-2.985515137,HTA-3,HTA-2,HT.L4,1,-0.051037479,-0.220187156,5.58444436,5.342429941,0.693147181,0.6
2.956851587,-2.89407862,HTA-3,HTA-3,HT.L5,1,-0.051037479,-0.220187156,6.24830519,5.342429941,0.693147181,0.6
3.235989807,-2.767800206,HTA-3,HTA-4,HT.UC3,1,-0.051037479,-0.220187156,6.281654057,5.342429941,0.693147181,0.6
2.988783727,-2.788718104,HTA-3,HTA-6,HT.UC4,1,-0.051037479,-0.220187156,6.344523341,5.342429941,0.693147181,0.6
2.730435123,-2.825989499,HTA-3,HTA-7,HT.L6,1,-0.051037479,-0.220187156,6.636386193,5.342429941,0.693147181,0.6
2.777578824,-2.814244398,HTA-3,HTA-7,HT.L6,1,-0.051037479,-0.220187156,6.636386193,5.342429941,0.693147181,0.6
2.624012254,-2.795243413,HTA-3,HTA-8,HT.L7,1,-0.051037479,-0.220187156,6.912609174,5.342429941,0.693147181,0.6
2.625310778,-2.79934346,HTA-3,HTA-8,HT.L7,1,-0.051037479,-0.220187156,6.912609174,5.342429941,0.693147181,0.6
2.209838155,-2.957473561,HTA-3,HTA-9,HT.L8,1,-0.051037479,-0.220187156,7.132476699,5.342429941,0.693147181,0.6
3.623527929,-3.632499121,HTA-4,HTA-1,HT.L3,1,-0.00445435,-0.2189579,5.040736092,5.342429941,0.693147181,-0.6
3.758873361,-3.655047422,HTA-4,HTA-1,HT.L3,1,-0.00445435,-0.2189579,5.040736092,5.342429941,0.693147181,-0.6
0.946208995,-3.094448246,HTA-4,HTA-10,HT.NE1,1,-0.00445435,-0.2189579,7.390490172,5.342429941,0.693147181,-0.6
-0.018569372,-2.515159693,HTA-4,HTA-11,HT.SE2,1,-0.00445435,-0.2189579,7.791139488,5.342429941,0.693147181,-0.6
0.548395962,-2.901331598,HTA-4,HTA-12,HT.W3,1,-0.00445435,-0.2189579,7.837552861,5.342429941,0.693147181,-0.6
0.763305141,-2.810913837,HTA-4,HTA-13,HT.NE2,1,-0.00445435,-0.2189579,7.854349641,5.342429941,0.693147181,-0.6
0.307170173,-2.656406968,HTA-4,HTA-14,HT.NE3,1,-0.00445435,-0.2189579,8.168229458,5.342429941,0.693147181,-0.6
-0.464460434,-2.486507931,HTA-4,HTA-15,HT.NE4,1,-0.00445435,-0.2189579,8.429009205,5.342429941,0.693147181,-0.6
3.135321719,-3.568433301,HTA-4,HTA-2,HT.L4,1,-0.00445435,-0.2189579,5.537649838,5.342429941,0.693147181,-0.6
2.432421681,-3.42651519,HTA-4,HTA-3,HT.L5,1,-0.00445435,-0.2189579,6.223076668,5.342429941,0.693147181,-0.6
2.588779415,-3.130407177,HTA-4,HTA-4,HT.UC3,1,-0.00445435,-0.2189579,6.260553944,5.342429941,0.693147181,-0.6
2.308928038,-3.125840959,HTA-4,HTA-5,HT.UC2,1,-0.00445435,-0.2189579,6.277824464,5.342429941,0.693147181,-0.6
2.137680911,-3.402197882,HTA-4,HTA-7,HT.L6,1,-0.00445435,-0.2189579,6.621075385,5.342429941,0.693147181,-0.6
2.444525544,-3.379925246,HTA-4,HTA-7,HT.L6,1,-0.00445435,-0.2189579,6.621075385,5.342429941,0.693147181,-0.6
1.993440459,-3.42497791,HTA-4,HTA-8,HT.L7,1,-0.00445435,-0.2189579,6.899584163,5.342429941,0.693147181,-0.6
2.202660805,-3.442019376,HTA-4,HTA-8,HT.L7,1,-0.00445435,-0.2189579,6.899584163,5.342429941,0.693147181,-0.6
1.748592999,-3.324236341,HTA-4,HTA-9,HT.L8,1,-0.00445435,-0.2189579,7.120530752,5.342429941,0.693147181,-0.6
1.831689831,-3.35526845,HTA-4,HTA-9,HT.L8,1,-0.00445435,-0.2189579,7.120530752,5.342429941,0.693147181,-0.6
2.169886415,-3.32007833,HTA-5,HTA-1,1HT.L3,1,-0.005221944,-0.2189579,5.161486572,5.342429941,0.693147181,-2.2
2.44144035,-3.2713223,HTA-5,HTA-1,1HT.L3,1,-0.005221944,-0.2189579,5.161486572,5.342429941,0.693147181,-2.2
-0.446952595,-2.895886939,HTA-5,HTA-10,1HT.N,1,-0.005221944,-0.2189579,7.409360321,5.342429941,0.693147181,-2.2
-1.304097876,-2.452826756,HTA-5,HTA-11,1HT.S,1,-0.005221944,-0.2189579,7.788483072,5.342429941,0.693147181,-2.2
-0.90102424,-2.418557269,HTA-5,HTA-12,1HT.W3,1,-0.005221944,-0.2189579,7.837399771,5.342429941,0.693147181,-2.2
-0.572065531,-2.592269168,HTA-5,HTA-13,2HT.N,1,-0.005221944,-0.2189579,7.866914515,5.342429941,0.693147181,-2.2
-0.902451484,-2.512072318,HTA-5,HTA-14,3HT.N,1,-0.005221944,-0.2189579,8.177547656,5.342429941,0.693147181,-2.2
-1.697121942,-2.420243136,HTA-5,HTA-15,4HT.N,1,-0.005221944,-0.2189579,8.436096229,5.342429941,0.693147181,-2.2
1.710144723,-3.299543728,HTA-5,HTA-2,1HT.L4,1,-0.005221944,-0.2189579,5.61239208,5.342429941,0.693147181,-2.2
0.979794803,-3.317315898,HTA-5,HTA-3,1HT.L5,1,-0.005221944,-0.2189579,6.262946107,5.342429941,0.693147181,-2.2
1.082132716,-2.984792334,HTA-5,HTA-4,2HT.U,1,-0.005221944,-0.2189579,6.294687977,5.342429941,0.693147181,-2.2
0.82417446,-3.06080427,HTA-5,HTA-5,1HT.U,1,-0.005221944,-0.2189579,6.311129241,5.342429941,0.693147181,-2.2
0.528807741,-3.437342828,HTA-5,HTA-7,1HT.L6,1,-0.005221944,-0.2189579,6.645669107,5.342429941,0.693147181,-2.2
1.129106684,-3.190531352,HTA-5,HTA-7,1HT.L6,1,-0.005221944,-0.2189579,6.645669107,5.342429941,0.693147181,-2.2
0.372586713,-3.437342828,HTA-5,HTA-8,1HT.L7,1,-0.005221944,-0.2189579,6.920131116,5.342429941,0.693147181,-2.2
0.906257298,-3.239078532,HTA-5,HTA-8,1HT.L7,1,-0.005221944,-0.2189579,6.920131116,5.342429941,0.693147181,-2.2
0.335689703,-3.190531352,HTA-5,HTA-9,1HT.L8,1,-0.005221944,-0.2189579,7.139017197,5.342429941,0.693147181,-2.2
1.951369214,-3.173663482,HTP-1,HTP-10,C5UM,3,0.006920443,-0.2189579,7.303057149,5.166327642,0.693147181,0.27
1.214851304,-2.73029581,HTP-1,HTP-11,L20UM,3,0.006920443,-0.2189579,7.661247705,5.166327642,0.693147181,0.27
1.197112974,-3.148883453,HTP-1,HTP-12,W2UM,3,0.006920443,-0.2189579,7.754470148,5.166327642,0.693147181,0.27
0.679458303,-2.663554961,HTP-1,HTP-13,L25UM,3,0.006920443,-0.2189579,7.851437227,5.166327642,0.693147181,0.27
-0.121439749,-2.520741103,HTP-1,HTP-16,C7UM,3,0.006920443,-0.2189579,8.513785377,5.166327642,0.693147181,0.27
0.19843028,-2.254747764,HTP-1,HTP-17,L40UM,3,0.006920443,-0.2189579,8.330655318,5.166327642,0.693147181,0.27
4.15448585,-3.349554149,HTP-1,HTP-2,NS02UM,3,0.006920443,-0.2189579,4.966305507,5.166327642,0.693147181,0.27
4.02199607,-3.23653076,HTP-1,HTP-3,NS04UM,3,0.006920443,-0.2189579,5.242805785,5.166327642,0.693147181,0.27
4.001262322,-3.233989463,HTP-1,HTP-4,NS01UM,3,0.006920443,-0.2189579,5.330680747,5.166327642,0.693147181,0.27
3.450970114,-3.275446176,HTP-1,HTP-5,NS05UM,3,0.006920443,-0.2189579,5.71402549,5.166327642,0.693147181,0.27
0.241335592,-2.44184716,HTP-1,HTP-6,NS08UM,3,0.006920443,-0.2189579,8.070443718,5.166327642,0.693147181,0.27
2.81024274,-3.137295838,HTP-1,HTP-7,NS06UM,3,0.006920443,-0.2189579,6.162054603,5.166327642,0.693147181,0.27
1.737102147,-3.053361386,HTP-1,HTP-8,W1UM,3,0.006920443,-0.2189579,7.223830555,5.166327642,0.693147181,0.27
1.583683503,-2.958436489,HTP-1,HTP-9,L15UM,3,0.006920443,-0.2189579,7.390442608,5.166327642,0.693147181,0.27
1.538942301,-3.008817513,HTP-2,HTP-10,C5UM,3,0.006920443,-0.2189579,7.303057149,5.166327642,0.693147181,0.27
1.317282021,-2.981829368,HTP-2,HTP-11,L20UM,3,0.006920443,-0.2189579,7.661247705,5.166327642,0.693147181,0.27
1.0382034,-3.079113882,HTP-2,HTP-12,W2UM,3,0.006920443,-0.2189579,7.754470148,5.166327642,0.693147181,0.27
0.917876627,-2.997734276,HTP-2,HTP-13,L25UM,3,0.006920443,-0.2189579,7.851437227,5.166327642,0.693147181,0.27
0.874621594,-2.972015747,HTP-2,HTP-14,L30UM,3,0.006920443,-0.2189579,8.007878672,5.166327642,0.693147181,0.27
0.881269957,-2.991740252,HTP-2,HTP-15,NS07UM,3,0.006920443,-0.2189579,8.096512561,5.166327642,0.693147181,0.27
0.32129124,-2.917845735,HTP-2,HTP-16,C7UM,3,0.006920443,-0.2189579,8.513785377,5.166327642,0.693147181,0.27
0.674558889,-2.991740252,HTP-2,HTP-17,L40UM,3,0.006920443,-0.2189579,8.330655318,5.166327642,0.693147181,0.27
0.445263765,-2.940297567,HTP-2,HTP-18,C1UM,3,0.006920443,-0.2189579,8.454195594,5.166327642,0.693147181,0.27
0.030968349,-3.038639775,HTP-2,HTP-19,L50UM,3,0.006920443,-0.2189579,8.540112533,5.166327642,0.693147181,0.27
4.046580488,-3.363901597,HTP-2,HTP-2,NS02UM,3,0.006920443,-0.2189579,4.966305507,5.166327642,0.693147181,0.27
3.824131047,-3.393229212,HTP-2,HTP-3,NS04UM,3,0.006920443,-0.2189579,5.242805785,5.166327642,0.693147181,0.27
3.942152136,-3.299543728,HTP-2,HTP-4,NS01UM,3,0.006920443,-0.2189579,5.330680747,5.166327642,0.693147181,0.27
0.755317883,-2.991740252,HTP-2,HTP-6,NS08UM,3,0.006920443,-0.2189579,8.070443718,5.166327642,0.693147181,0.27
2.666595066,-3.496607566,HTP-2,HTP-7,NS06UM,3,0.006920443,-0.2189579,6.162054603,5.166327642,0.693147181,0.27
1.681261895,-3.184474398,HTP-2,HTP-8,W1UM,3,0.006920443,-0.2189579,7.223830555,5.166327642,0.693147181,0.27
1.661908628,-3.096658192,HTP-2,HTP-9,L15UM,3,0.006920443,-0.2189579,7.390442608,5.166327642,0.693147181,0.27
4.375567015,-3.179655112,HTP-3,HTP-1,NS03UM,3,0.006920443,-0.2189579,4.875369919,5.166327642,0.693147181,2.13
1.714176661,-3.275446176,HTP-3,HTP-10,C5UM,3,0.006920443,-0.2189579,7.374879611,5.166327642,0.693147181,2.13
1.543623071,-2.849037894,HTP-3,HTP-11,L20UM,3,0.006920443,-0.2189579,7.599592017,5.166327642,0.693147181,2.13
1.477768908,-3.241632812,HTP-3,HTP-12,W2UM,3,0.006920443,-0.2189579,7.792300118,5.166327642,0.693147181,2.13
1.085186628,-2.710553331,HTP-3,HTP-13,L25UM,3,0.006920443,-0.2189579,7.800706557,5.166327642,0.693147181,2.13
1.046995771,-2.594275187,HTP-3,HTP-14,L30UM,3,0.006920443,-0.2189579,7.964754569,5.166327642,0.693147181,2.13
1.065681301,-2.843869924,HTP-3,HTP-15,NS07UM,3,0.006920443,-0.2189579,8.084862948,5.166327642,0.693147181,2.13
0.787212821,-2.279845606,HTP-3,HTP-16,C7UM,3,0.006920443,-0.2189579,8.526524155,5.166327642,0.693147181,2.13
0.802896246,-2.704556312,HTP-3,HTP-17,L40UM,3,0.006920443,-0.2189579,8.299916513,5.166327642,0.693147181,2.13
0.609611421,-2.685310714,HTP-3,HTP-18,C1UM,3,0.006920443,-0.2189579,8.432372445,5.166327642,0.693147181,2.13
0.194567457,-2.603690186,HTP-3,HTP-19,L50UM,3,0.006920443,-0.2189579,8.51520599,5.166327642,0.693147181,2.13
-1.343991178,-3.491669285,HTP-3,HTP-6,NS08B,3,0.006920443,-0.2189579,8.064004558,5.166327642,0.693147181,2.13
1.099623386,-3.199073198,HTP-3,HTP-6,NS08UM,3,0.006920443,-0.2189579,8.064004558,5.166327642,0.693147181,2.13
2.855275859,-2.920624801,HTP-3,HTP-7,NS06UM,3,0.006920443,-0.2189579,6.326248931,5.166327642,0.693147181,2.13
1.949482407,-3.264919763,HTP-3,HTP-8,W1UM,3,0.006920443,-0.2189579,7.284936201,5.166327642,0.693147181,2.13
1.93866152,-2.966173471,HTP-3,HTP-9,L15UM,3,0.006920443,-0.2189579,7.308692241,5.166327642,0.693147181,2.13
4.163422796,-3.352407217,HTP-4,HTP-1,NS03UM,3,0.006920443,-0.2189579,4.875369919,5.166327642,0.693147181,0.27
1.695634069,-3.272804167,HTP-4,HTP-10,C5UM,3,0.006920443,-0.2189579,7.374879611,5.166327642,0.693147181,0.27
1.18372337,-2.828524355,HTP-4,HTP-11,L20UM,3,0.006920443,-0.2189579,7.599592017,5.166327642,0.693147181,0.27
1.366297329,-3.11903049,HTP-4,HTP-12,W2UM,3,0.006920443,-0.2189579,7.792300118,5.166327642,0.693147181,0.27
0.750095536,-2.756715373,HTP-4,HTP-13,L25UM,3,0.006920443,-0.2189579,7.800706557,5.166327642,0.693147181,0.27
0.612178148,-2.73183073,HTP-4,HTP-14,L30UM,3,0.006920443,-0.2189579,7.964754569,5.166327642,0.693147181,0.27
0.576620151,-2.617295838,HTP-4,HTP-16,C7UM,3,0.006920443,-0.2189579,8.526524155,5.166327642,0.693147181,0.27
0.395731157,-2.530741186,HTP-4,HTP-17,L40UM,3,0.006920443,-0.2189579,8.299916513,5.166327642,0.693147181,0.27
0.255643896,-2.746531188,HTP-4,HTP-18,C1UM,3,0.006920443,-0.2189579,8.432372445,5.166327642,0.693147181,0.27
3.283090392,-3.174858939,HTP-4,HTP-5,NS05UM,3,0.006920443,-0.2189579,5.890749405,5.166327642,0.693147181,0.27
0.914561983,-3.270169119,HTP-4,HTP-6,NS08UM,3,0.006920443,-0.2189579,8.064004558,5.166327642,0.693147181,0.27
2.712510936,-3.186892779,HTP-4,HTP-7,NS06UM,3,0.006920443,-0.2189579,6.326248931,5.166327642,0.693147181,0.27
1.828873114,-3.186892779,HTP-4,HTP-8,W1UM,3,0.006920443,-0.2189579,7.284936201,5.166327642,0.693147181,0.27
1.472459499,-2.977892355,HTP-4,HTP-9,L15UM,3,0.006920443,-0.2189579,7.308692241,5.166327642,0.693147181,0.27
4.102015674,-3.537017105,HTP-5,HTP-1,NS03UM,3,0.006920443,-0.2189579,4.875369919,5.166327642,0.693147181,-0.27
1.484285444,-3.311813821,HTP-5,HTP-10,C5UM,3,0.006920443,-0.2189579,7.374879611,5.166327642,0.693147181,-0.27
1.259326272,-2.987764104,HTP-5,HTP-11,L20UM,3,0.006920443,-0.2189579,7.599592017,5.166327642,0.693147181,-0.27
0.929764839,-3.101092789,HTP-5,HTP-12,W2UM,3,0.006920443,-0.2189579,7.792300118,5.166327642,0.693147181,-0.27
0.824598679,-2.945039159,HTP-5,HTP-13,L25UM,3,0.006920443,-0.2189579,7.800706557,5.166327642,0.693147181,-0.27
0.652198835,-2.991740252,HTP-5,HTP-14,L30UM,3,0.006920443,-0.2189579,7.964754569,5.166327642,0.693147181,-0.27
0.84143289,-3.051244983,HTP-5,HTP-15,NS07UM,3,0.006920443,-0.2189579,8.084862948,5.166327642,0.693147181,-0.27
0.170177567,-2.626239826,HTP-5,HTP-16,C7UM,3,0.006920443,-0.2189579,8.526524155,5.166327642,0.693147181,-0.27
-0.602337743,-2.643667942,HTP-5,HTP-17,L40UM,3,0.006920443,-0.2189579,8.299916513,5.166327642,0.693147181,-0.27
0.275798794,-2.840439389,HTP-5,HTP-18,C1UM,3,0.006920443,-0.2189579,8.432372445,5.166327642,0.693147181,-0.27
-0.195172397,-2.753570716,HTP-5,HTP-19,L50UM,3,0.006920443,-0.2189579,8.51520599,5.166327642,0.693147181,-0.27
3.211785794,-3.299543728,HTP-5,HTP-5,NS05UM,3,0.006920443,-0.2189579,5.890749405,5.166327642,0.693147181,-0.27
0.888234774,-3.233989463,HTP-5,HTP-6,NS08UM,3,0.006920443,-0.2189579,8.064004558,5.166327642,0.693147181,-0.27
2.531701815,-3.239078532,HTP-5,HTP-7,NS06UM,3,0.006920443,-0.2189579,6.326248931,5.166327642,0.693147181,-0.27
1.584054611,-3.275446176,HTP-5,HTP-8,W1UM,3,0.006920443,-0.2189579,7.284936201,5.166327642,0.693147181,-0.27
1.647254789,-3.074775481,HTP-5,HTP-9,L15UM,3,0.006920443,-0.2189579,7.308692241,5.166327642,0.693147181,-0.27
-0.709527413,-2.342365963,HTP-6,HTP-6,NS08UM,3,0.006920443,-0.2189579,8.064004558,5.166327642,0.693147181,-2.14
0.074140063,-2.383795148,HTP-7,HTP-11,L20UM,3,0.006920443,-0.2189579,7.591326058,5.166327642,0.693147181,-2.14
-0.430032976,-2.683845512,HTP-7,HTP-13,L25UM,3,0.006920443,-0.2189579,7.794074231,5.166327642,0.693147181,-2.14
-0.248691013,-2.26336438,HTP-7,HTP-14,L30UM,3,0.006920443,-0.2189579,7.958741169,5.166327642,0.693147181,-2.14
-0.41337883,-2.600991129,HTP-7,HTP-17,L40UM,3,0.006920443,-0.2189579,8.294997882,5.166327642,0.693147181,-2.14
-0.947736774,-2.238202834,HTP-7,HTP-18,C1UM,3,0.006920443,-0.2189579,8.42543682,5.166327642,0.693147181,-2.14
-0.878152261,-2.615926912,HTP-7,HTP-19,L50UM,3,0.006920443,-0.2189579,8.511318065,5.166327642,0.693147181,-2.14
-0.911857774,-2.225624052,HTP-8,HTP-17,L40UM,3,0.006920443,-0.2189579,8.294997882,5.166327642,0.693147181,-8.57
-1.149542831,-2.424752727,HTP-8,HTP-19,L50UM,3,0.006920443,-0.2189579,8.511318065,5.166327642,0.693147181,-8.57
-1.333530171,-2.226550407,HTP-8,HTP-6,NS08UM,3,0.006920443,-0.2189579,8.053010875,5.166327642,0.693147181,-8.57
-0.346261669,-2.314657674,HTP-8,HTP-9,L15UM,3,0.006920443,-0.2189579,7.298345107,5.166327642,0.693147181,-8.57
-0.579635342,-2.314151729,HTP-9,HTP-16,C7UM,3,0.006920443,-0.2189579,8.178951506,5.166327642,0.693147181,-4.61
-1.868591787,-2.922481812,HTP-9,HTP-6,NS08B,3,0.006920443,-0.2189579,5.779621248,5.166327642,0.693147181,-4.61
4.88065859,-2.090300285,SAY-1,SAY-1,NS2A,2,0.006920443,-0.2189579,6.740128726,9.026417534,0.693147181,2
4.217915695,-1.87960756,SAY-1,SAY-2,NS1A,2,0.006920443,-0.2189579,7.336276302,9.026417534,0.693147181,2
3.768362973,-1.942814944,SAY-1,SAY-5,NS3A,2,0.006920443,-0.2189579,7.809184251,9.026417534,0.693147181,2
3.135688478,-1.87993516,SAY-1,SAY-7,NS5A,2,0.006920443,-0.2189579,8.370104857,9.026417534,0.693147181,2
3.065655245,-1.748125432,SAY-1,SAY-8,NS6A,2,0.006920443,-0.2189579,8.377303954,9.026417534,0.693147181,2
5.639909474,-1.281754182,SAY-3,SAY-3,NS2B,2,0.006920443,-0.2189579,7.587344025,11.32386131,0.693147181,2
5.508684465,-1.174899557,SAY-3,SAY-4,NS1B,2,0.006920443,-0.2189579,7.724662739,11.32386131,0.693147181,2
5.227840883,-1.151064149,SAY-3,SAY-5,NS3B,2,0.006920443,-0.2189579,8.007523182,11.32386131,0.693147181,2
5.000458946,-1.123622452,SAY-3,SAY-6,NS4B,2,0.006920443,-0.2189579,8.281809668,11.32386131,0.693147181,2
4.792167736,-1.082345316,SAY-3,SAY-8,NS6B,2,0.006920443,-0.2189579,8.500854315,11.32386131,0.693147181,2
4.682099544,-1.011700917,SAY-3,SAY-9,NS5B,2,0.006920443,-0.2189579,8.694940122,11.32386131,0.693147181,2
